split,group,day,angle,label,RGB,VNIR,VNIR_1000nm,VNIR_800nm
test,Pepper/I/Healthy/pot_22,13,5,2,RGB/Pepper/I/Healthy/H_13_RGB_5_22.tiff,VNIR/Pepper/I/Healthy/H_13_VNIR_5_22.png,VNIR_1000nm/Pepper/I/Healthy/H_13_VNIR_1000nm_5_22.png,VNIR_800nm/Pepper/I/Healthy/H_13_VNIR_800nm_5_22.png
test,Pepper/I/Healthy/pot_22,15,0,2,RGB/Pepper/I/Healthy/H_15_RGB_0_22.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_0_22.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_0_22.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_0_22.png
test,Pepper/I/Healthy/pot_22,15,5,2,RGB/Pepper/I/Healthy/H_15_RGB_5_22.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_5_22.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_5_22.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_5_22.png
test,Pepper/I/Healthy/pot_22,17,0,2,RGB/Pepper/I/Healthy/H_17_RGB_0_22.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_0_22.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_22.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_22.png
test,Pepper/I/Healthy/pot_22,17,15,2,RGB/Pepper/I/Healthy/H_17_RGB_15_22.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_15_22.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_22.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_22.png
test,Pepper/I/Healthy/pot_22,19,0,2,RGB/Pepper/I/Healthy/H_19_RGB_0_22.tiff,VNIR/Pepper/I/Healthy/H_19_VNIR_0_22.png,VNIR_1000nm/Pepper/I/Healthy/H_19_VNIR_1000nm_0_22.png,VNIR_800nm/Pepper/I/Healthy/H_19_VNIR_800nm_0_22.png
test,Pepper/I/Healthy/pot_22,19,15,2,RGB/Pepper/I/Healthy/H_19_RGB_15_22.tiff,VNIR/Pepper/I/Healthy/H_19_VNIR_15_22.png,VNIR_1000nm/Pepper/I/Healthy/H_19_VNIR_1000nm_15_22.png,VNIR_800nm/Pepper/I/Healthy/H_19_VNIR_800nm_15_22.png
test,Pepper/I/Healthy/pot_22,21,0,2,RGB/Pepper/I/Healthy/H_21_RGB_0_22.tiff,VNIR/Pepper/I/Healthy/H_21_VNIR_0_22.png,VNIR_1000nm/Pepper/I/Healthy/H_21_VNIR_1000nm_0_22.png,VNIR_800nm/Pepper/I/Healthy/H_21_VNIR_800nm_0_22.png
test,Pepper/I/Healthy/pot_22,21,15,2,RGB/Pepper/I/Healthy/H_21_RGB_15_22.tiff,VNIR/Pepper/I/Healthy/H_21_VNIR_15_22.png,VNIR_1000nm/Pepper/I/Healthy/H_21_VNIR_1000nm_15_22.png,VNIR_800nm/Pepper/I/Healthy/H_21_VNIR_800nm_15_22.png
test,Pepper/I/Healthy/pot_22,23,0,2,RGB/Pepper/I/Healthy/H_23_RGB_0_22.tiff,VNIR/Pepper/I/Healthy/H_23_VNIR_0_22.png,VNIR_1000nm/Pepper/I/Healthy/H_23_VNIR_1000nm_0_22.png,VNIR_800nm/Pepper/I/Healthy/H_23_VNIR_800nm_0_22.png
test,Pepper/I/Healthy/pot_22,23,15,2,RGB/Pepper/I/Healthy/H_23_RGB_15_22.tiff,VNIR/Pepper/I/Healthy/H_23_VNIR_15_22.png,VNIR_1000nm/Pepper/I/Healthy/H_23_VNIR_1000nm_15_22.png,VNIR_800nm/Pepper/I/Healthy/H_23_VNIR_800nm_15_22.png
test,Pepper/I/Healthy/pot_22,25,0,2,RGB/Pepper/I/Healthy/H_25_RGB_0_22.tiff,VNIR/Pepper/I/Healthy/H_25_VNIR_0_22.png,VNIR_1000nm/Pepper/I/Healthy/H_25_VNIR_1000nm_0_22.png,VNIR_800nm/Pepper/I/Healthy/H_25_VNIR_800nm_0_22.png
test,Pepper/I/Healthy/pot_22,25,15,2,RGB/Pepper/I/Healthy/H_25_RGB_15_22.tiff,VNIR/Pepper/I/Healthy/H_25_VNIR_15_22.png,VNIR_1000nm/Pepper/I/Healthy/H_25_VNIR_1000nm_15_22.png,VNIR_800nm/Pepper/I/Healthy/H_25_VNIR_800nm_15_22.png
test,Pepper/I/Healthy/pot_22,27,0,2,RGB/Pepper/I/Healthy/H_27_RGB_0_22.tiff,VNIR/Pepper/I/Healthy/H_27_VNIR_0_22.png,VNIR_1000nm/Pepper/I/Healthy/H_27_VNIR_1000nm_0_22.png,VNIR_800nm/Pepper/I/Healthy/H_27_VNIR_800nm_0_22.png
test,Pepper/I/Healthy/pot_22,27,15,2,RGB/Pepper/I/Healthy/H_27_RGB_15_22.tiff,VNIR/Pepper/I/Healthy/H_27_VNIR_15_22.png,VNIR_1000nm/Pepper/I/Healthy/H_27_VNIR_1000nm_15_22.png,VNIR_800nm/Pepper/I/Healthy/H_27_VNIR_800nm_15_22.png
test,Pepper/I/Healthy/pot_22,29,0,2,RGB/Pepper/I/Healthy/H_29_RGB_0_22.tiff,VNIR/Pepper/I/Healthy/H_29_VNIR_0_22.png,VNIR_1000nm/Pepper/I/Healthy/H_29_VNIR_1000nm_0_22.png,VNIR_800nm/Pepper/I/Healthy/H_29_VNIR_800nm_0_22.png
test,Pepper/I/Healthy/pot_22,29,15,2,RGB/Pepper/I/Healthy/H_29_RGB_15_22.tiff,VNIR/Pepper/I/Healthy/H_29_VNIR_15_22.png,VNIR_1000nm/Pepper/I/Healthy/H_29_VNIR_1000nm_15_22.png,VNIR_800nm/Pepper/I/Healthy/H_29_VNIR_800nm_15_22.png
test,Pepper/I/Healthy/pot_23,1,0,2,RGB/Pepper/I/Healthy/H_1_RGB_0_23.tiff,VNIR/Pepper/I/Healthy/H_1_VNIR_0_23.png,VNIR_1000nm/Pepper/I/Healthy/H_1_VNIR_1000nm_0_23.png,VNIR_800nm/Pepper/I/Healthy/H_1_VNIR_800nm_0_23.png
test,Pepper/I/Healthy/pot_23,5,0,2,RGB/Pepper/I/Healthy/H_5_RGB_0_23.tiff,VNIR/Pepper/I/Healthy/H_5_VNIR_0_23.png,VNIR_1000nm/Pepper/I/Healthy/H_5_VNIR_1000nm_0_23.png,VNIR_800nm/Pepper/I/Healthy/H_5_VNIR_800nm_0_23.png
test,Pepper/I/Healthy/pot_23,5,5,2,RGB/Pepper/I/Healthy/H_5_RGB_5_23.tiff,VNIR/Pepper/I/Healthy/H_5_VNIR_5_23.png,VNIR_1000nm/Pepper/I/Healthy/H_5_VNIR_1000nm_5_23.png,VNIR_800nm/Pepper/I/Healthy/H_5_VNIR_800nm_5_23.png
test,Pepper/I/Healthy/pot_23,9,0,2,RGB/Pepper/I/Healthy/H_9_RGB_0_23.tiff,VNIR/Pepper/I/Healthy/H_9_VNIR_0_23.png,VNIR_1000nm/Pepper/I/Healthy/H_9_VNIR_1000nm_0_23.png,VNIR_800nm/Pepper/I/Healthy/H_9_VNIR_800nm_0_23.png
test,Pepper/I/Healthy/pot_23,11,0,2,RGB/Pepper/I/Healthy/H_11_RGB_0_23.tiff,VNIR/Pepper/I/Healthy/H_11_VNIR_0_23.png,VNIR_1000nm/Pepper/I/Healthy/H_11_VNIR_1000nm_0_23.png,VNIR_800nm/Pepper/I/Healthy/H_11_VNIR_800nm_0_23.png
test,Pepper/I/Healthy/pot_23,11,5,2,RGB/Pepper/I/Healthy/H_11_RGB_5_23.tiff,VNIR/Pepper/I/Healthy/H_11_VNIR_5_23.png,VNIR_1000nm/Pepper/I/Healthy/H_11_VNIR_1000nm_5_23.png,VNIR_800nm/Pepper/I/Healthy/H_11_VNIR_800nm_5_23.png
test,Pepper/I/Healthy/pot_23,13,0,2,RGB/Pepper/I/Healthy/H_13_RGB_0_23.tiff,VNIR/Pepper/I/Healthy/H_13_VNIR_0_23.png,VNIR_1000nm/Pepper/I/Healthy/H_13_VNIR_1000nm_0_23.png,VNIR_800nm/Pepper/I/Healthy/H_13_VNIR_800nm_0_23.png
test,Pepper/I/Healthy/pot_23,13,5,2,RGB/Pepper/I/Healthy/H_13_RGB_5_23.tiff,VNIR/Pepper/I/Healthy/H_13_VNIR_5_23.png,VNIR_1000nm/Pepper/I/Healthy/H_13_VNIR_1000nm_5_23.png,VNIR_800nm/Pepper/I/Healthy/H_13_VNIR_800nm_5_23.png
test,Pepper/I/Healthy/pot_23,15,0,2,RGB/Pepper/I/Healthy/H_15_RGB_0_23.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_0_23.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_0_23.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_0_23.png
test,Pepper/I/Healthy/pot_23,15,5,2,RGB/Pepper/I/Healthy/H_15_RGB_5_23.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_5_23.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_5_23.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_5_23.png
test,Pepper/I/Healthy/pot_23,17,0,2,RGB/Pepper/I/Healthy/H_17_RGB_0_23.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_0_23.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_23.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_23.png
test,Pepper/I/Healthy/pot_23,17,15,2,RGB/Pepper/I/Healthy/H_17_RGB_15_23.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_15_23.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_23.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_23.png
test,Pepper/I/Healthy/pot_23,19,0,2,RGB/Pepper/I/Healthy/H_19_RGB_0_23.tiff,VNIR/Pepper/I/Healthy/H_19_VNIR_0_23.png,VNIR_1000nm/Pepper/I/Healthy/H_19_VNIR_1000nm_0_23.png,VNIR_800nm/Pepper/I/Healthy/H_19_VNIR_800nm_0_23.png
test,Pepper/I/Healthy/pot_23,19,15,2,RGB/Pepper/I/Healthy/H_19_RGB_15_23.tiff,VNIR/Pepper/I/Healthy/H_19_VNIR_15_23.png,VNIR_1000nm/Pepper/I/Healthy/H_19_VNIR_1000nm_15_23.png,VNIR_800nm/Pepper/I/Healthy/H_19_VNIR_800nm_15_23.png
test,Pepper/I/Healthy/pot_23,21,0,2,RGB/Pepper/I/Healthy/H_21_RGB_0_23.tiff,VNIR/Pepper/I/Healthy/H_21_VNIR_0_23.png,VNIR_1000nm/Pepper/I/Healthy/H_21_VNIR_1000nm_0_23.png,VNIR_800nm/Pepper/I/Healthy/H_21_VNIR_800nm_0_23.png
test,Pepper/I/Healthy/pot_23,21,15,2,RGB/Pepper/I/Healthy/H_21_RGB_15_23.tiff,VNIR/Pepper/I/Healthy/H_21_VNIR_15_23.png,VNIR_1000nm/Pepper/I/Healthy/H_21_VNIR_1000nm_15_23.png,VNIR_800nm/Pepper/I/Healthy/H_21_VNIR_800nm_15_23.png
test,Pepper/I/Healthy/pot_23,23,0,2,RGB/Pepper/I/Healthy/H_23_RGB_0_23.tiff,VNIR/Pepper/I/Healthy/H_23_VNIR_0_23.png,VNIR_1000nm/Pepper/I/Healthy/H_23_VNIR_1000nm_0_23.png,VNIR_800nm/Pepper/I/Healthy/H_23_VNIR_800nm_0_23.png
test,Pepper/I/Healthy/pot_23,23,15,2,RGB/Pepper/I/Healthy/H_23_RGB_15_23.tiff,VNIR/Pepper/I/Healthy/H_23_VNIR_15_23.png,VNIR_1000nm/Pepper/I/Healthy/H_23_VNIR_1000nm_15_23.png,VNIR_800nm/Pepper/I/Healthy/H_23_VNIR_800nm_15_23.png
test,Pepper/I/Healthy/pot_23,25,0,2,RGB/Pepper/I/Healthy/H_25_RGB_0_23.tiff,VNIR/Pepper/I/Healthy/H_25_VNIR_0_23.png,VNIR_1000nm/Pepper/I/Healthy/H_25_VNIR_1000nm_0_23.png,VNIR_800nm/Pepper/I/Healthy/H_25_VNIR_800nm_0_23.png
test,Pepper/I/Healthy/pot_23,25,15,2,RGB/Pepper/I/Healthy/H_25_RGB_15_23.tiff,VNIR/Pepper/I/Healthy/H_25_VNIR_15_23.png,VNIR_1000nm/Pepper/I/Healthy/H_25_VNIR_1000nm_15_23.png,VNIR_800nm/Pepper/I/Healthy/H_25_VNIR_800nm_15_23.png
test,Pepper/I/Healthy/pot_23,27,0,2,RGB/Pepper/I/Healthy/H_27_RGB_0_23.tiff,VNIR/Pepper/I/Healthy/H_27_VNIR_0_23.png,VNIR_1000nm/Pepper/I/Healthy/H_27_VNIR_1000nm_0_23.png,VNIR_800nm/Pepper/I/Healthy/H_27_VNIR_800nm_0_23.png
test,Pepper/I/Healthy/pot_23,27,15,2,RGB/Pepper/I/Healthy/H_27_RGB_15_23.tiff,VNIR/Pepper/I/Healthy/H_27_VNIR_15_23.png,VNIR_1000nm/Pepper/I/Healthy/H_27_VNIR_1000nm_15_23.png,VNIR_800nm/Pepper/I/Healthy/H_27_VNIR_800nm_15_23.png
test,Pepper/I/Healthy/pot_23,29,0,2,RGB/Pepper/I/Healthy/H_29_RGB_0_23.tiff,VNIR/Pepper/I/Healthy/H_29_VNIR_0_23.png,VNIR_1000nm/Pepper/I/Healthy/H_29_VNIR_1000nm_0_23.png,VNIR_800nm/Pepper/I/Healthy/H_29_VNIR_800nm_0_23.png
test,Pepper/I/Healthy/pot_23,29,15,2,RGB/Pepper/I/Healthy/H_29_RGB_15_23.tiff,VNIR/Pepper/I/Healthy/H_29_VNIR_15_23.png,VNIR_1000nm/Pepper/I/Healthy/H_29_VNIR_1000nm_15_23.png,VNIR_800nm/Pepper/I/Healthy/H_29_VNIR_800nm_15_23.png
test,Pepper/I/Healthy/pot_27,1,0,2,RGB/Pepper/I/Healthy/H_1_RGB_0_27.tiff,VNIR/Pepper/I/Healthy/H_1_VNIR_0_27.png,VNIR_1000nm/Pepper/I/Healthy/H_1_VNIR_1000nm_0_27.png,VNIR_800nm/Pepper/I/Healthy/H_1_VNIR_800nm_0_27.png
test,Pepper/I/Healthy/pot_27,5,5,2,RGB/Pepper/I/Healthy/H_5_RGB_5_27.tiff,VNIR/Pepper/I/Healthy/H_5_VNIR_5_27.png,VNIR_1000nm/Pepper/I/Healthy/H_5_VNIR_1000nm_5_27.png,VNIR_800nm/Pepper/I/Healthy/H_5_VNIR_800nm_5_27.png
test,Pepper/I/Healthy/pot_27,9,0,2,RGB/Pepper/I/Healthy/H_9_RGB_0_27.tiff,VNIR/Pepper/I/Healthy/H_9_VNIR_0_27.png,VNIR_1000nm/Pepper/I/Healthy/H_9_VNIR_1000nm_0_27.png,VNIR_800nm/Pepper/I/Healthy/H_9_VNIR_800nm_0_27.png
test,Pepper/I/Healthy/pot_27,11,0,2,RGB/Pepper/I/Healthy/H_11_RGB_0_27.tiff,VNIR/Pepper/I/Healthy/H_11_VNIR_0_27.png,VNIR_1000nm/Pepper/I/Healthy/H_11_VNIR_1000nm_0_27.png,VNIR_800nm/Pepper/I/Healthy/H_11_VNIR_800nm_0_27.png
test,Pepper/I/Healthy/pot_27,11,5,2,RGB/Pepper/I/Healthy/H_11_RGB_5_27.tiff,VNIR/Pepper/I/Healthy/H_11_VNIR_5_27.png,VNIR_1000nm/Pepper/I/Healthy/H_11_VNIR_1000nm_5_27.png,VNIR_800nm/Pepper/I/Healthy/H_11_VNIR_800nm_5_27.png
test,Pepper/I/Healthy/pot_27,13,0,2,RGB/Pepper/I/Healthy/H_13_RGB_0_27.tiff,VNIR/Pepper/I/Healthy/H_13_VNIR_0_27.png,VNIR_1000nm/Pepper/I/Healthy/H_13_VNIR_1000nm_0_27.png,VNIR_800nm/Pepper/I/Healthy/H_13_VNIR_800nm_0_27.png
test,Pepper/I/Healthy/pot_27,15,5,2,RGB/Pepper/I/Healthy/H_15_RGB_5_27.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_5_27.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_5_27.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_5_27.png
test,Pepper/I/Healthy/pot_27,17,0,2,RGB/Pepper/I/Healthy/H_17_RGB_0_27.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_0_27.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_27.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_27.png
test,Pepper/I/Healthy/pot_27,17,15,2,RGB/Pepper/I/Healthy/H_17_RGB_15_27.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_15_27.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_27.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_27.png
test,Pepper/I/Healthy/pot_27,19,0,2,RGB/Pepper/I/Healthy/H_19_RGB_0_27.tiff,VNIR/Pepper/I/Healthy/H_19_VNIR_0_27.png,VNIR_1000nm/Pepper/I/Healthy/H_19_VNIR_1000nm_0_27.png,VNIR_800nm/Pepper/I/Healthy/H_19_VNIR_800nm_0_27.png
test,Pepper/I/Healthy/pot_27,19,15,2,RGB/Pepper/I/Healthy/H_19_RGB_15_27.tiff,VNIR/Pepper/I/Healthy/H_19_VNIR_15_27.png,VNIR_1000nm/Pepper/I/Healthy/H_19_VNIR_1000nm_15_27.png,VNIR_800nm/Pepper/I/Healthy/H_19_VNIR_800nm_15_27.png
test,Pepper/I/Healthy/pot_27,21,0,2,RGB/Pepper/I/Healthy/H_21_RGB_0_27.tiff,VNIR/Pepper/I/Healthy/H_21_VNIR_0_27.png,VNIR_1000nm/Pepper/I/Healthy/H_21_VNIR_1000nm_0_27.png,VNIR_800nm/Pepper/I/Healthy/H_21_VNIR_800nm_0_27.png
test,Pepper/I/Healthy/pot_27,21,15,2,RGB/Pepper/I/Healthy/H_21_RGB_15_27.tiff,VNIR/Pepper/I/Healthy/H_21_VNIR_15_27.png,VNIR_1000nm/Pepper/I/Healthy/H_21_VNIR_1000nm_15_27.png,VNIR_800nm/Pepper/I/Healthy/H_21_VNIR_800nm_15_27.png
test,Pepper/I/Healthy/pot_27,23,0,2,RGB/Pepper/I/Healthy/H_23_RGB_0_27.tiff,VNIR/Pepper/I/Healthy/H_23_VNIR_0_27.png,VNIR_1000nm/Pepper/I/Healthy/H_23_VNIR_1000nm_0_27.png,VNIR_800nm/Pepper/I/Healthy/H_23_VNIR_800nm_0_27.png
test,Pepper/I/Healthy/pot_27,23,15,2,RGB/Pepper/I/Healthy/H_23_RGB_15_27.tiff,VNIR/Pepper/I/Healthy/H_23_VNIR_15_27.png,VNIR_1000nm/Pepper/I/Healthy/H_23_VNIR_1000nm_15_27.png,VNIR_800nm/Pepper/I/Healthy/H_23_VNIR_800nm_15_27.png
test,Pepper/I/Healthy/pot_27,25,0,2,RGB/Pepper/I/Healthy/H_25_RGB_0_27.tiff,VNIR/Pepper/I/Healthy/H_25_VNIR_0_27.png,VNIR_1000nm/Pepper/I/Healthy/H_25_VNIR_1000nm_0_27.png,VNIR_800nm/Pepper/I/Healthy/H_25_VNIR_800nm_0_27.png
test,Pepper/I/Healthy/pot_27,25,15,2,RGB/Pepper/I/Healthy/H_25_RGB_15_27.tiff,VNIR/Pepper/I/Healthy/H_25_VNIR_15_27.png,VNIR_1000nm/Pepper/I/Healthy/H_25_VNIR_1000nm_15_27.png,VNIR_800nm/Pepper/I/Healthy/H_25_VNIR_800nm_15_27.png
test,Pepper/I/Healthy/pot_27,27,15,2,RGB/Pepper/I/Healthy/H_27_RGB_15_27.tiff,VNIR/Pepper/I/Healthy/H_27_VNIR_15_27.png,VNIR_1000nm/Pepper/I/Healthy/H_27_VNIR_1000nm_15_27.png,VNIR_800nm/Pepper/I/Healthy/H_27_VNIR_800nm_15_27.png
test,Pepper/I/Healthy/pot_27,29,15,2,RGB/Pepper/I/Healthy/H_29_RGB_15_27.tiff,VNIR/Pepper/I/Healthy/H_29_VNIR_15_27.png,VNIR_1000nm/Pepper/I/Healthy/H_29_VNIR_1000nm_15_27.png,VNIR_800nm/Pepper/I/Healthy/H_29_VNIR_800nm_15_27.png
test,Pepper/I/Healthy/pot_37,1,0,2,RGB/Pepper/I/Healthy/H_1_RGB_0_37.tiff,VNIR/Pepper/I/Healthy/H_1_VNIR_0_37.png,VNIR_1000nm/Pepper/I/Healthy/H_1_VNIR_1000nm_0_37.png,VNIR_800nm/Pepper/I/Healthy/H_1_VNIR_800nm_0_37.png
test,Pepper/I/Healthy/pot_37,3,5,2,RGB/Pepper/I/Healthy/H_3_RGB_5_37.tiff,VNIR/Pepper/I/Healthy/H_3_VNIR_5_37.png,VNIR_1000nm/Pepper/I/Healthy/H_3_VNIR_1000nm_5_37.png,VNIR_800nm/Pepper/I/Healthy/H_3_VNIR_800nm_5_37.png
test,Pepper/I/Healthy/pot_37,5,5,2,RGB/Pepper/I/Healthy/H_5_RGB_5_37.tiff,VNIR/Pepper/I/Healthy/H_5_VNIR_5_37.png,VNIR_1000nm/Pepper/I/Healthy/H_5_VNIR_1000nm_5_37.png,VNIR_800nm/Pepper/I/Healthy/H_5_VNIR_800nm_5_37.png
test,Pepper/I/Healthy/pot_37,9,0,2,RGB/Pepper/I/Healthy/H_9_RGB_0_37.tiff,VNIR/Pepper/I/Healthy/H_9_VNIR_0_37.png,VNIR_1000nm/Pepper/I/Healthy/H_9_VNIR_1000nm_0_37.png,VNIR_800nm/Pepper/I/Healthy/H_9_VNIR_800nm_0_37.png
test,Pepper/I/Healthy/pot_37,9,5,2,RGB/Pepper/I/Healthy/H_9_RGB_5_37.tiff,VNIR/Pepper/I/Healthy/H_9_VNIR_5_37.png,VNIR_1000nm/Pepper/I/Healthy/H_9_VNIR_1000nm_5_37.png,VNIR_800nm/Pepper/I/Healthy/H_9_VNIR_800nm_5_37.png
test,Pepper/I/Healthy/pot_37,11,0,2,RGB/Pepper/I/Healthy/H_11_RGB_0_37.tiff,VNIR/Pepper/I/Healthy/H_11_VNIR_0_37.png,VNIR_1000nm/Pepper/I/Healthy/H_11_VNIR_1000nm_0_37.png,VNIR_800nm/Pepper/I/Healthy/H_11_VNIR_800nm_0_37.png
test,Pepper/I/Healthy/pot_37,11,5,2,RGB/Pepper/I/Healthy/H_11_RGB_5_37.tiff,VNIR/Pepper/I/Healthy/H_11_VNIR_5_37.png,VNIR_1000nm/Pepper/I/Healthy/H_11_VNIR_1000nm_5_37.png,VNIR_800nm/Pepper/I/Healthy/H_11_VNIR_800nm_5_37.png
test,Pepper/I/Healthy/pot_37,13,0,2,RGB/Pepper/I/Healthy/H_13_RGB_0_37.tiff,VNIR/Pepper/I/Healthy/H_13_VNIR_0_37.png,VNIR_1000nm/Pepper/I/Healthy/H_13_VNIR_1000nm_0_37.png,VNIR_800nm/Pepper/I/Healthy/H_13_VNIR_800nm_0_37.png
test,Pepper/I/Healthy/pot_37,13,5,2,RGB/Pepper/I/Healthy/H_13_RGB_5_37.tiff,VNIR/Pepper/I/Healthy/H_13_VNIR_5_37.png,VNIR_1000nm/Pepper/I/Healthy/H_13_VNIR_1000nm_5_37.png,VNIR_800nm/Pepper/I/Healthy/H_13_VNIR_800nm_5_37.png
test,Pepper/I/Healthy/pot_37,15,0,2,RGB/Pepper/I/Healthy/H_15_RGB_0_37.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_0_37.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_0_37.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_0_37.png
test,Pepper/I/Healthy/pot_37,15,5,2,RGB/Pepper/I/Healthy/H_15_RGB_5_37.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_5_37.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_5_37.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_5_37.png
test,Pepper/I/Healthy/pot_37,17,0,2,RGB/Pepper/I/Healthy/H_17_RGB_0_37.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_0_37.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_37.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_37.png
test,Pepper/I/Healthy/pot_37,17,15,2,RGB/Pepper/I/Healthy/H_17_RGB_15_37.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_15_37.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_37.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_37.png
test,Pepper/I/Healthy/pot_37,19,0,2,RGB/Pepper/I/Healthy/H_19_RGB_0_37.tiff,VNIR/Pepper/I/Healthy/H_19_VNIR_0_37.png,VNIR_1000nm/Pepper/I/Healthy/H_19_VNIR_1000nm_0_37.png,VNIR_800nm/Pepper/I/Healthy/H_19_VNIR_800nm_0_37.png
test,Pepper/I/Healthy/pot_37,19,15,2,RGB/Pepper/I/Healthy/H_19_RGB_15_37.tiff,VNIR/Pepper/I/Healthy/H_19_VNIR_15_37.png,VNIR_1000nm/Pepper/I/Healthy/H_19_VNIR_1000nm_15_37.png,VNIR_800nm/Pepper/I/Healthy/H_19_VNIR_800nm_15_37.png
test,Pepper/I/Healthy/pot_37,21,0,2,RGB/Pepper/I/Healthy/H_21_RGB_0_37.tiff,VNIR/Pepper/I/Healthy/H_21_VNIR_0_37.png,VNIR_1000nm/Pepper/I/Healthy/H_21_VNIR_1000nm_0_37.png,VNIR_800nm/Pepper/I/Healthy/H_21_VNIR_800nm_0_37.png
test,Pepper/I/Healthy/pot_37,21,15,2,RGB/Pepper/I/Healthy/H_21_RGB_15_37.tiff,VNIR/Pepper/I/Healthy/H_21_VNIR_15_37.png,VNIR_1000nm/Pepper/I/Healthy/H_21_VNIR_1000nm_15_37.png,VNIR_800nm/Pepper/I/Healthy/H_21_VNIR_800nm_15_37.png
test,Pepper/I/Healthy/pot_37,23,0,2,RGB/Pepper/I/Healthy/H_23_RGB_0_37.tiff,VNIR/Pepper/I/Healthy/H_23_VNIR_0_37.png,VNIR_1000nm/Pepper/I/Healthy/H_23_VNIR_1000nm_0_37.png,VNIR_800nm/Pepper/I/Healthy/H_23_VNIR_800nm_0_37.png
test,Pepper/I/Healthy/pot_37,23,15,2,RGB/Pepper/I/Healthy/H_23_RGB_15_37.tiff,VNIR/Pepper/I/Healthy/H_23_VNIR_15_37.png,VNIR_1000nm/Pepper/I/Healthy/H_23_VNIR_1000nm_15_37.png,VNIR_800nm/Pepper/I/Healthy/H_23_VNIR_800nm_15_37.png
test,Pepper/I/Healthy/pot_37,25,0,2,RGB/Pepper/I/Healthy/H_25_RGB_0_37.tiff,VNIR/Pepper/I/Healthy/H_25_VNIR_0_37.png,VNIR_1000nm/Pepper/I/Healthy/H_25_VNIR_1000nm_0_37.png,VNIR_800nm/Pepper/I/Healthy/H_25_VNIR_800nm_0_37.png
test,Pepper/I/Healthy/pot_37,25,15,2,RGB/Pepper/I/Healthy/H_25_RGB_15_37.tiff,VNIR/Pepper/I/Healthy/H_25_VNIR_15_37.png,VNIR_1000nm/Pepper/I/Healthy/H_25_VNIR_1000nm_15_37.png,VNIR_800nm/Pepper/I/Healthy/H_25_VNIR_800nm_15_37.png
